File_name,img_width,img_height,NO._of_labels,image_path,label_path,box_0_name,box_0_width,box_0_height,box_1_name,box_1_width,box_1_height
0008_MRFH_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRFH_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRFH_NMDM_0045.txt,Non-Medical Mask,97,58,Person wearing Non-Medical Mask,122.0,172.0
0008_MRFH_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRFH_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRFH_NMDM_0090.txt,Non-Medical Mask,99,66,Person wearing Non-Medical Mask,162.0,176.0
0008_MRHN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRHN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRHN_NMDM_0000.txt,Non-Medical Mask,69,134,Person wearing Non-Medical Mask,133.0,257.0
0008_MRHN_NMDM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRHN_NMDM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRHN_NMDM_0045_B.txt,Non-Medical Mask,42,103,Person wearing Non-Medical Mask,137.0,235.0
0008_MRHN_NMDM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRHN_NMDM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRHN_NMDM_0045_F.txt,Non-Medical Mask,54,158,Person wearing Non-Medical Mask,122.0,279.0
0008_MRHN_NMDM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRHN_NMDM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRHN_NMDM_0090_B.txt,Non-Medical Mask,66,79,Person wearing Non-Medical Mask,167.0,225.0
0008_MRHN_NMDM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRHN_NMDM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRHN_NMDM_0090_F.txt,Non-Medical Mask,65,161,Person wearing Non-Medical Mask,165.0,299.0
0008_MRNC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNC_NMDM_0000.txt,Non-Medical Mask,93,60,Person wearing Non-Medical Mask,119.0,194.0
0008_MRNC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNC_NMDM_0045.txt,Non-Medical Mask,75,57,Person wearing Non-Medical Mask,117.0,180.0
0008_MRNC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNC_NMDM_0090.txt,Non-Medical Mask,52,62,Person wearing Non-Medical Mask,156.0,182.0
0008_MRNN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNN_NMDM_0000.txt,Non-Medical Mask,97,69,Person wearing Non-Medical Mask,119.0,191.0
0008_MRNN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNN_NMDM_0045.txt,Non-Medical Mask,76,61,Person wearing Non-Medical Mask,113.0,162.0
0008_MRNN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRNN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNN_NMDM_0090.txt,Non-Medical Mask,82,75,Person wearing Non-Medical Mask,164.0,187.0
0008_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0008_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNW_0000.txt,Person Not wearing Mask,121,182,,,
0008_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0008_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNW_0045.txt,Person Not wearing Mask,127,172,,,
0008_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0008_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRNW_0090.txt,Person Not wearing Mask,139,144,,,
0008_MRTN_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRTN_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRTN_NMDM_0000.txt,Non-Medical Mask,97,67,Person wearing Non-Medical Mask,113.0,183.0
0008_MRTN_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRTN_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRTN_NMDM_0045.txt,Non-Medical Mask,84,66,Person wearing Non-Medical Mask,121.0,172.0
0008_MRTN_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MRTN_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MRTN_NMDM_0090.txt,Non-Medical Mask,91,69,Person wearing Non-Medical Mask,157.0,178.0
0008_MSFC_NMDM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MSFC_NMDM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0008_MSFC_NMDM_0000.txt,Non-Medical Mask,106,76,Person wearing Non-Medical Mask,119.0,186.0
0008_MSFC_NMDM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MSFC_NMDM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0008_MSFC_NMDM_0045.txt,Non-Medical Mask,93,66,Person wearing Non-Medical Mask,130.0,164.0
0008_MSFC_NMDM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0008_MSFC_NMDM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0008_MSFC_NMDM_0090.txt,Non-Medical Mask,73,60,Person wearing Non-Medical Mask,155.0,159.0
0009_MRCW_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRCW_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRCW_SRGM_0000.txt,Surgical Mask,112,109,Person wearing Surgical Mask,127.0,207.0
0009_MRCW_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRCW_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRCW_SRGM_0045.txt,Surgical Mask,77,88,Person wearing Surgical Mask,119.0,155.0
0009_MRCW_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRCW_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRCW_SRGM_0090.txt,Surgical Mask,41,62,Person wearing Surgical Mask,112.0,133.0
0009_MRFH_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRFH_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRFH_SRGM_0000.txt,Surgical Mask,96,61,Person wearing Surgical Mask,104.0,163.0
0009_MRFH_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRFH_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRFH_SRGM_0045.txt,Surgical Mask,73,30,Person wearing Surgical Mask,118.0,147.0
0009_MRFH_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRFH_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRFH_SRGM_0090.txt,Surgical Mask,27,19,Person wearing Surgical Mask,119.0,114.0
0009_MRHN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRHN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRHN_SRGM_0000.txt,Surgical Mask,71,115,Person wearing Surgical Mask,125.0,247.0
0009_MRHN_SRGM_0045_B,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRHN_SRGM_0045_B.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRHN_SRGM_0045_B.txt,Surgical Mask,51,58,Person wearing Surgical Mask,149.0,179.0
0009_MRHN_SRGM_0045_F,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRHN_SRGM_0045_F.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRHN_SRGM_0045_F.txt,Surgical Mask,62,114,Person wearing Surgical Mask,122.0,214.0
0009_MRHN_SRGM_0090_B,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRHN_SRGM_0090_B.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRHN_SRGM_0090_B.txt,Surgical Mask,34,52,Person wearing Surgical Mask,117.0,167.0
0009_MRHN_SRGM_0090_F,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRHN_SRGM_0090_F.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRHN_SRGM_0090_F.txt,Surgical Mask,54,100,Person wearing Surgical Mask,109.0,172.0
0009_MRNC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNC_SRGM_0000.txt,Surgical Mask,90,61,Person wearing Surgical Mask,110.0,191.0
0009_MRNC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNC_SRGM_0045.txt,Surgical Mask,77,57,Person wearing Surgical Mask,111.0,173.0
0009_MRNC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNC_SRGM_0090.txt,Surgical Mask,43,50,Person wearing Surgical Mask,119.0,146.0
0009_MRNN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNN_SRGM_0000.txt,Surgical Mask,99,68,Person wearing Surgical Mask,112.0,181.0
0009_MRNN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNN_SRGM_0045.txt,Surgical Mask,86,66,Person wearing Surgical Mask,119.0,171.0
0009_MRNN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRNN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNN_SRGM_0090.txt,Surgical Mask,42,50,Person wearing Surgical Mask,113.0,136.0
0009_MRNW_0000,360,360,1,C:\karthi\Projects\Mini project\Images\0009_MRNW_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNW_0000.txt,Person Not wearing Mask,123,196,,,
0009_MRNW_0045,360,360,1,C:\karthi\Projects\Mini project\Images\0009_MRNW_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNW_0045.txt,Person Not wearing Mask,120,163,,,
0009_MRNW_0090,360,360,1,C:\karthi\Projects\Mini project\Images\0009_MRNW_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRNW_0090.txt,Person Not wearing Mask,127,142,,,
0009_MRTN_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRTN_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRTN_SRGM_0000.txt,Surgical Mask,104,75,Person wearing Surgical Mask,118.0,187.0
0009_MRTN_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRTN_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRTN_SRGM_0045.txt,Surgical Mask,80,81,Person wearing Surgical Mask,129.0,165.0
0009_MRTN_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MRTN_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MRTN_SRGM_0090.txt,Surgical Mask,47,64,Person wearing Surgical Mask,127.0,128.0
0009_MSFC_SRGM_0000,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MSFC_SRGM_0000.jpg,C:\karthi\Projects\Mini project\Labels\0009_MSFC_SRGM_0000.txt,Surgical Mask,106,69,Person wearing Surgical Mask,111.0,175.0
0009_MSFC_SRGM_0045,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MSFC_SRGM_0045.jpg,C:\karthi\Projects\Mini project\Labels\0009_MSFC_SRGM_0045.txt,Surgical Mask,79,71,Person wearing Surgical Mask,126.0,152.0
0009_MSFC_SRGM_0090,360,360,2,C:\karthi\Projects\Mini project\Images\0009_MSFC_SRGM_0090.jpg,C:\karthi\Projects\Mini project\Labels\0009_MSFC_SRGM_0090.txt,Surgical Mask,36,54,Person wearing Surgical Mask,109.0,119.0
